"x"
"AT1G01010"	0.00410228419462388
"AT1G01020"	-0.0215303702868628
"AT1G01030"	-0.0577713930370169
"AT1G01040"	0.0726310335273386
"AT1G01046"	0.0299881398545585
"AT1G01050"	-0.0159315623991829
"AT1G01060"	-0.228972462372464
"AT1G01070"	0.0461373238567266
"AT1G01073"	0
"AT1G01080"	0.00730296038786094
"AT1G01090"	-0.0230301088430296
"AT1G01100"	-0.0177311405025602
"AT1G01110"	0.0309463624061865
"AT1G01115"	0
"AT1G01120"	-0.0311769894732601
"AT1G01130"	0.0706492997307047
"AT1G01140"	0.0967338916254539
"AT1G01150"	0.0538500229160834
"AT1G01160"	-0.101277642255348
"AT1G01170"	0.00849934244082862
"AT1G01180"	-0.0542575487546788
"AT1G01190"	-0.0177681456066892
"AT1G01200"	0.0500317770336394
"AT1G01210"	0.0342573853233219
"AT1G01220"	0.000404999806935979
"AT1G01225"	0.038494857929313
"AT1G01230"	0.0576908030605554
"AT1G01240"	0.0169211595018686
"AT1G01250"	0.0267784450440494
"AT1G01260"	0.065252922619635
"AT1G01270"	0
"AT1G01280"	0
"AT1G01290"	0.0133150465286875
"AT1G01300"	0.0831756246607367
"AT1G01305"	0
"AT1G01310"	-0.0906297762705903
"AT1G01320"	-0.0621813413892016
"AT1G01335"	0
"AT1G01340"	0.0138002709283875
"AT1G01350"	-0.0373648909576261
"AT1G01355"	0
"AT1G01360"	0.0277740927329275
"AT1G01370"	0.0669733652032467
"AT1G01380"	0.0135249133709525
"AT1G01390"	0.0711401178848372
"AT1G01400"	0
"AT1G01410"	0
"AT1G01420"	0.161811569900988
"AT1G01430"	-0.16072543595439
"AT1G01440"	-0.0304809586753412
"AT1G01448"	-0.097648354821037
"AT1G01450"	0.0898903652787384
"AT1G01453"	0.0692315736183966
"AT1G01460"	0
"AT1G01470"	0.402649907733408
"AT1G01471"	0
"AT1G01480"	0.0222720988673419
"AT1G01490"	-0.0174720046219314
"AT1G01500"	0.192703099325364
"AT1G01510"	-0.0470702233560374
"AT1G01520"	-0.00452335409498295
"AT1G01530"	0
"AT1G01540"	-0.112678478649474
"AT1G01550"	0.0158138799961449
"AT1G01560"	0.0947505036360226
"AT1G01570"	0.0613225412170606
"AT1G01580"	0.0509447957976987
"AT1G01590"	0.110988453873915
"AT1G01600"	0.0557927089548045
"AT1G01610"	-0.0139436757746179
"AT1G01620"	-0.0783845234038565
"AT1G01630"	0.00488823541421235
"AT1G01640"	0.0369121094420692
"AT1G01650"	0.101575282959375
"AT1G01660"	-0.0736113799981175
"AT1G01670"	-0.0507297303488103
"AT1G01680"	-6.50786469900133e-05
"AT1G01690"	0.0670922517925527
"AT1G01695"	-0.0242363515490864
"AT1G01700"	0.0704806250921584
"AT1G01710"	-0.0120510080007583
"AT1G01715"	-0.0916429099055045
"AT1G01720"	-0.127315555092324
"AT1G01725"	0.00352614212869717
"AT1G01730"	0.0694102053152026
"AT1G01740"	0.0393948046265944
"AT1G01750"	0.0926710530308092
"AT1G01760"	0.0289344758685273
"AT1G01770"	-0.0614002466037533
"AT1G01780"	-0.0119493667432935
"AT1G01790"	-0.0539910579312513
"AT1G01800"	0.0057676529150319
"AT1G01810"	0.000900243982490334
"AT1G01820"	0.0749790524843377
"AT1G01830"	-0.0890144267677533
"AT1G01840"	-0.0869762510021066
"AT1G01860"	0.0339369369271587
"AT1G01870"	0
"AT1G01880"	0.0193408781477262
"AT1G01890"	0
"AT1G01900"	-0.106579590263821
"AT1G01910"	0.022646511541458
"AT1G01920"	-0.0778348988104751
"AT1G01930"	-0.0720381290664198
"AT1G01940"	-0.0654667195244238
"AT1G01950"	-0.037577453251401
"AT1G01960"	-0.0469484035723373
"AT1G01970"	0.0561281257290736
"AT1G01980"	0.0620651363559244
"AT1G01990"	-0.0964239377548286
"AT1G02000"	-0.0598254402841096
"AT1G02010"	0.0547590051531599
"AT1G02020"	0.00370035517325329
"AT1G02030"	0.0105984428045689
"AT1G02040"	0.0622533117985742
"AT1G02050"	-0.0875862895613753
"AT1G02060"	-0.0909414071151082
"AT1G02065"	-0.0392533185255579
"AT1G02067"	0.0663996998987333
"AT1G02070"	-0.0137684708357497
"AT1G02074"	0
"AT1G02080"	-0.026566843648967
"AT1G02090"	-0.0731902704786469
"AT1G02100"	-0.0349662242611224
"AT1G02110"	-0.0933773518287255
"AT1G02120"	0.0107939744353613
"AT1G02130"	0.00414086089091059
"AT1G02136"	0
"AT1G02140"	-0.0351689133274622
"AT1G02145"	-0.00985359527789287
"AT1G02150"	-0.0314400916087023
"AT1G02160"	0.00477101111422851
"AT1G02170"	-0.122410477791907
"AT1G02180"	0.000490296644875432
"AT1G02190"	-0.0805097658315677
"AT1G02205"	-0.0613716305053917
"AT1G02210"	0
